Q5,Q202_First Click,Q202_Last Click,Q202_Page Submit,Q202_Click Count,experience_overall,CV_easy,CV_novel,years_experience,Q274,Q275,Q276,job_gender_type,normative_job_gender,Q208_First Click,Q208_Last Click,Q208_Page Submit,Q208_Click Count,nCRT1,nCRT2,nCRT3,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,novel_acheck,Q117,PROLIFIC_PID,condition,job,job_desc,name,CVlink,job_pop
ice,7.818,190.932,193.077,14,5,6,5,10,0,28,7,3,4,3.534,14.842,28.244,4,second place,8,June,0,,83,2,2,,,4,40,446,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3fJWGbHiP22IhLf,call centre workers
ice,75.111,90.767,92.975,3,6,7,6,7,0,38,7,7,4,9.228,24.501,37.749,3,second,8,Emily ,1,,47,2,2,,no,4,40,447,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TMMc2BY3KeehpP,software engineers
ice,131.04,140.376,141.625,3,6,7,5,11,0,30,7,2,4,6.922,35.816,50.712,4,Second,8,June,0,,66,2,2,,No,6,,448,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zLxR0tuCCL6Qnj,HR managers
ice,45.541,127.067,129.166,4,7,3,2,13,0,35,7,2,4,1.747,17.803,24.664,3,second,8,emily,0,,37,2,3,,,5,36,449,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bD6vNJmzlMToJEx,HR managers
ice,87.083,106.853,107.241,7,5,6,5,9,0,35,7,7,3,2.211,15.667,16.35,5,2nd,8,Emily,0,,79,2,5,,No,4,37,450,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,96.754,105.827,106.725,5,5,5,3,11,0,30,6,3,4,3.352,10.942,16.289,4,2nd,8,emily,0,,81,2,3,,,5,45,451,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Sv2e7JqUaMar4x,finance managers
ice,119.481,144.14,145.1,3,5,6,4,10,0,32,7,3,4,7.523,36.459,39.508,5,2nd,8,Emily,1,,72,2,5,,No.,6,42,452,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a5hofTU2c1qmgst,call centre workers
ice,282.688,290.381,292.473,3,5,4,3,11,0,31,7,6,4,17.356,26.352,35.922,4,2nd,8,emily,1,,36,2,2,,no,4,42,453,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bpZ1BN1DevLXZjL,software engineers
ice,78.487,91.811,93.003,6,5,5,2,10,0,27,7,2,4,3.062,32.528,37.762,5,first,8,Emily,0,,51,2,4,,no,4,37,454,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQLNq0W3l8a6PB3,call centre workers
ice,53.639,64.852,66.226,7,7,4,5,8,0,27,7,7,4,3.437,49.599,61.765,4,second,8,emily,0,,83,2,4,,no,5,40,455,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,113.744,122.539,125.078,3,5,4,3,12,0,35,7,5,4,3.121,29.762,32.726,4,second,8,emily,0,,36,9,4,,no,4,38,456,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8kugWgoBPhLdvs9,HR managers
ice,3.721,179.204,181.031,15,7,7,2,11,0,38,7,7,4,9.542,19.379,27.196,3,second,8,Emily,0,,59,1,3,,No,4,43,457,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0qSnH2u1fw38HcN,software engineers
ice,59.254,136.909,139.726,16,6,6,5,11,0,32,7,5,4,9.321,32.935,38.542,4,Second ,8,Emily ,0,,77,2,5,,No,4,40,458,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BZgpTNvgcYam0J,finance managers
ice,9.369,166.654,168.347,26,5,5,3,6,0,27,7,6,4,6.857,23.918,24.354,8,Second,8,Emily,0,,64,2,5,,No,4,37,459,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,8.277,160.09,160.602,15,4,6,4,11,0,31,7,3,4,5.1,28.581,29.4,6,second,8,june,1,,43,2,3,,no,4,39,460,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1M8G1kMRmhaKQtf,finance managers
ice,44.942,184.163,185.572,21,4,6,4,3,0,30,7,3,4,7.346,48.547,53.095,5,First ,8,Emily,0,,63,2,5,,,4,40,461,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQLNq0W3l8a6PB3,call centre workers
ice,117.532,124.463,125.841,3,6,5,2,9,1,32,7,5,4,3.868,17.058,23.747,3,2nd,8,Emily,1,,49,2,2,,No,4,40,462,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TMMc2BY3KeehpP,software engineers
ice,53.026,150.966,153.201,23,7,6,4,10,0,37,7,2,2,4.012,32.27,36.335,4,First,8,Emily,0,,42,2,3,,No,4,36,463,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zfh2971IUiaJJb,HR managers
ice,2.474,193.996,195.464,8,7,7,5,11,0,35,7,1,4,5.32,19.689,25.532,3,first,7,June,0,,71,2,7,,no,4,40,464,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,400.964,426.122,444.901,4,6,6,2,11,0,35,7,6,4,2.205,21.255,35.249,3,second,8,Emily,1,,32,2,2,,"""No.""",4,40,465,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,20.091,104.284,105.885,29,5,6,3,11,0,29,4,6,4,4.962,21.646,22.049,7,Second,7,June,0,,73,2,8,Professional qualification,It kept saying timed out very quickly then refreshing the page for me too enter the data again,4,33,466,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVMhqojZul4HvtH,finance managers
ice,123.571,199.639,200.781,4,4,7,1,7,1,25,7,6,4,8.901,41.669,48.184,3,1,8,Emily,1,,54,2,5,,,4,39,467,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NORfct9yf7RSWF,finance managers
ice,109.476,117.824,119.166,4,6,7,1,11,0,31,7,5,4,8.884,30.852,35.811,5,second,8,Emily,0,,42,2,2,,No,7,40,468,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0BZgpTNvgcYam0J,finance managers
ice,53.999,65.868,66.628,6,6,6,6,10,0,27,7,6,4,1.771,38.931,43.61,5,first,7,Emily,0,,76,2,3,,,7,43,469,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6y9hsiKBIS4N6Xr,software engineers
ice,181.434,200.001,201.989,3,7,6,4,9,0,29,7,5,4,7.376,43.931,49.146,3,first,8,June,1,,41,2,6,,No,4,36,470,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0qSnH2u1fw38HcN,software engineers
ice,79.823,130.2,131.917,3,7,7,2,12,0,30,7,3,4,6.354,22.318,27.982,3,second,8,Emily,0,,51,2,5,,You cannot tell ethnicity from a CV so asking that is a strange question,4,40,471,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cV1xQ92Fx5Zyr2J,call centre workers
ice,60.092,127.215,128.666,11,6,7,2,10,0,35,7,4,4,3.156,33.703,34.568,13,Second,8,Emily,1,,80,2,5,,No,4,39,472,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3fJWGbHiP22IhLf,call centre workers
ice,96.94,125.338,126.969,3,7,5,3,11,0,35,7,3,4,5.467,15.267,20.954,3,First,7,Emily,0,,59,2,5,,No,4,43,473,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_elBnPChbeTcwewt,HR managers
ice,30.401,39.972,41.154,3,3,4,4,7,0,24,7,5,4,8.873,33.442,38.388,3,1st,8,june,1,,58,2,3,,No,4,45,474,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cV1xQ92Fx5Zyr2J,call centre workers
ice,181.365,196.025,196.799,3,5,6,4,9,0,29,7,3,3,2.034,114.245,127.697,4,first place,7,June,1,,68,2,2,,No.,4,32,475,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6L0d9si9BNfwEQJ,call centre workers
ice,212.876,244.07,246.367,3,6,6,3,9,0,32,7,5,4,3.996,38.58,47.151,4,Second place,8,Emily,0,,74,2,6,,The CV and job description appeared a bit blurry.,4,34,476,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OS2jU7nO4crQjz,finance managers
ice,207.631,232.687,258.291,4,6,6,4,11,0,32,7,6,5,11.189,26.957,35.47,5,second,8,Emily,1,,72,2,3,,No.,4,39,477,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4TqycRlQv5h5aMB,software engineers
ice,11.833,171.791,174.158,18,5,4,1,5,0,26,7,2,3,6.32,33.228,38.017,4,Second place,8,Emily ,0,,82,2,3,,No,5,43,478,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,8.957,83.908,85.48,12,7,7,5,9,0,32,7,7,5,3.155,21.471,24.317,3,second,8,Emily,0,,73,2,5,,No,4,37,479,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7R0t5SCoOqmfDdb,software engineers
ice,97.232,107.423,108.324,4,5,6,4,11,0,30,7,3,4,8.316,21.076,28.437,3,First,8,June,0,,63,2,5,,No,4,39,480,control,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_a5hofTU2c1qmgst,call centre workers
ice,2.52,182.657,183.775,30,6,5,4,11,0,31,7,3,4,6.184,15.06,25.56,5,Second,8,Emily,0,,76,2,3,,No,4,38,481,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9YMMIUo402EM0tL,HR managers
ice,39.181,112.333,113.287,4,7,6,6,11,0,30,8,6,4,4.282,14.98,22.07,3,Second,8,Emily,0,,75,2,5,,no,4,43,482,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8kugWgoBPhLdvs9,HR managers
ice,223.763,247.051,249.095,3,7,6,2,11,0,35,7,6,4,9.661,21.446,32.251,3,2,8,Emily,0,,79,2,5,,no,4,34,483,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1NORfct9yf7RSWF,finance managers
ice,14.338,249.326,250.823,20,7,7,5,11,0,35,7,3,2,3.378,16.425,22.085,3,first,7,Emily,0,,45,2,5,,"It was difficult to answer the ethnicity question. I wasn't happy with my answer, which was ""white"" as I thought, given the name, that the applicant could just as easily have been black or of mixed race but you could only choose one option.",4,43,484,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_86xvTRwRx6KMjyd,HR managers
ice,136.589,148.116,152.3,3,5,2,2,11,0,30,7,1,2,6.218,38.29,42.65,5,First,8,Emily,1,,61,3,6,,Would have liked to judge more CVs.,4,34,485,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_86xvTRwRx6KMjyd,HR managers
ice,2.032,243.051,243.89,14,6,7,2,12,0,29,7,2,4,6.603,42.865,45.125,6,Second,8,Emily,0,,76,2,6,,No,4,34,486,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQjK4A5fEtnSqot,call centre workers
ice,11.852,328.239,329.15,68,7,5,2,11,0,32,8,7,4,5.739,22.279,27.485,4,2nd,8,Emily,1,,41,2,5,,No,4,40,487,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0qSnH2u1fw38HcN,software engineers
ice,51.782,272.54,273.901,16,7,7,4,12,0,32,7,4,5,11.659,44.71,45.572,6,First,7,June,0,,67,2,5,,"There was a difference in the years of experience. 9 years was stated, although 11 years was detailed.",4,43,488,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQjK4A5fEtnSqot,call centre workers
ice,1.256,92.674,95.3,34,6,6,2,12,0,34,7,2,3,0.88,40.851,42.275,14,First,8,June,1,,46,2,5,,No,4,36,489,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6L0d9si9BNfwEQJ,call centre workers
ice,21.258,256.458,257.504,9,7,6,3,12,0,30,7,3,3,7.181,14.567,28.676,3,first,7,Emily,1,,83,2,2,,No,4,40,490,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zfh2971IUiaJJb,HR managers
ice,209.701,256.24,259.22,6,6,7,5,9,0,31,7,7,6,13.043,55.885,60.842,4,First,7,June,0,,59,2,3,,No,4,32,491,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,24.397,129.796,131.448,32,6,5,4,10,0,33,7,5,4,42.875,124.495,125.272,9,2,7,Emily,0,,69,3,5,,No,4,40,492,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4OS2jU7nO4crQjz,finance managers
ice,3.101,273.562,279.08,73,7,7,4,10,0,31,7,6,4,1.283,40.128,42.087,8,Second,8,Emily,1,,40,2,1,,No,4,28,493,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bpZ1BN1DevLXZjL,software engineers
ice,173.603,208.631,214.057,3,6,6,5,11,1,30,7,6,4,3.058,69.435,77.559,9,2nd,7,June,1,,78,2,5,,No,4,42,494,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d6jT7jMsCmnccoB,software engineers
ice,167.525,199.355,204.802,6,6,7,7,9,0,32,7,7,4,7.222,56.053,72.639,3,second,8,Emily,1,,53,1,4,,no,7,40,495,treat,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1M8G1kMRmhaKQtf,finance managers
ice,51.16,53.544,56.395,3,5,5,4,8,0,30,7,4,4,6.108,149.754,155.188,5,1,7,Emily,1,,71,2,6,,No,5,32,496,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVMhqojZul4HvtH,finance managers
ice,360.611,380.099,401.583,5,5,7,2,11,0,40,7,6,4,5.727,48.326,59.621,4,first,8,Emily,1,,61,2,5,,No,4,39,497,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ebrvGgsSC6yKSYB,finance managers
ice,4.504,313.783,315.539,20,6,7,4,7,0,28,7,2,4,9.627,46.251,56.801,3,1st,8,june,0,,40,2,6,,NO,4,40,498,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9YMMIUo402EM0tL,HR managers
ice,19.261,692.881,694.202,14,5,5,3,7,0,37,6,7,4,4.604,19.34,29.701,2,1st,8,Emily,0,,70,2,5,,,4,38,499,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4TqycRlQv5h5aMB,software engineers
ice,45.175,53.946,55.137,3,7,4,2,11,0,35,8,3,4,3.25,15.019,24.162,3,second place,8,Emily,0,,57,9,5,,No,4,39,500,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6zLxR0tuCCL6Qnj,HR managers
ice,61.701,72.19,72.983,5,6,7,4,8,0,35,7,6,4,2.175,12.023,19.336,3,1st,8,no idea,0,,67,2,5,,No,7,40,501,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6y9hsiKBIS4N6Xr,software engineers
ice,0.55,519.962,520.817,35,6,7,5,9,0,32,7,6,4,0.691,2.807,14.227,2,Second,8,Emily,10,Trans male,83,2,2,,No,7,39,502,control,Finance,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_dg63nWmpeFjsGtn,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVMhqojZul4HvtH,finance managers
ice,52.555,289.986,291.104,9,5,5,4,11,0,33,7,6,4,2.944,23.887,60.547,3,second place,7,June,1,,62,2,5,,No,4,40,503,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,lauren,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_79XyVAnrbiNCIux,software engineers
ice,998.29,1005.52,1006.793,3,7,5,3,8,0,37,7,7,4,1.15,1.15,16.279,1,first,8,June,0,,67,2,3,,No,4,41,504,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_d6jT7jMsCmnccoB,software engineers
ice,242.735,437.301,439.476,3,6,6,5,10,1,45,7,6,7,4.943,15.884,45.039,3,1,7,June,0,,69,1,3,,No,7,37,505,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TMMc2BY3KeehpP,software engineers
ice,0.661,206.029,206.978,22,7,7,7,6,1,30,7,1,4,4.816,20.113,23.073,5,1st,7,June,0,,74,2,2,,No,6,40,506,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,1300.203,1308.808,1309.743,3,4,6,3,7,0,28,7,7,4,3.214,15.022,24.465,3,1,8,Emily,1,,64,2,6,,No,4,38,507,control,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_7R0t5SCoOqmfDdb,software engineers
ice,50.185,55.585,57.049,3,6,6,5,11,0,30,7,3,4,9.001,16.333,22.253,3,second,8,Emily,0,,36,2,2,,No,4,40,508,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_agSaIeW9zA0AvMV,call centre workers
ice,80.241,87.589,88.419,4,4,5,4,4,0,25,7,5,4,2.83,15.55,47.259,4,2,7,June,1,,83,5,2,,No,6,37,509,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,rebecca,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_4TqycRlQv5h5aMB,software engineers
ice,23.912,123.333,125.099,14,6,5,4,7,0,30,7,2,4,3.287,32.38,33.277,5,second,8,Emily,0,,69,2,5,,No.,4,34,510,control,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bD6vNJmzlMToJEx,HR managers
ice,3.379,194.338,195.802,22,7,7,6,12,0,36,7,2,4,6.059,16.505,25.98,3,first,8,Emily,0,,28,2,2,,"""No""",4,40,511,treat,Call Centre,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6KGrvLr0djamFXT,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bQjK4A5fEtnSqot,call centre workers
ice,23.774,31.099,32.197,3,4,2,3,5,0,25,7,4,4,3.482,15.633,23.204,5,1st,7,emily,1,,67,3,7,,,5,37,512,treat,HR,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bEjlugTWABRuGzj,sarah,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3OfX0DdT5dkBLoN,HR managers
ice,74.8,96.477,97.317,3,7,6,4,10,0,28,7,6,4,2.271,14.853,22.363,3,second,8,emily,1,,75,2,5,,No.,7,44,513,treat,Software,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_bqhwHeTZ4qbv2kt,jessica,https://hbs.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TMMc2BY3KeehpP,software engineers
