Q5,CVtime_First Click,CVtime_Last Click,CVtime_Page Submit,CVtime_Click Count,hire_10,years_experience,applicant_male,applicant_age,applicant_ethnicity,male,male_10_TEXT,birth_year,race,educ,educ_8_TEXT,Q43,Q117,PROLIFIC_PID,Job,Cond,Name,Dates1,Dates2
ice,3.731,72.023,73.245,42,85,4,0,42,7,0,,73,2,6,,No ,36,2640,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,145.443,0,95,15,0,37,7,1,,63,2,7,,No,34,2641,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,45.646,0,100,15,0,36,7,1,,77,2,6,,No,34,2642,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,113.299,0,80,8,0,36,8,0,,77,2,6,,No,42,2643,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,126.145,0,90,4,0,28,7,0,,66,2,6,,No,34,2644,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,66.073,0,87,10,0,30,7,1,,28,2,5,,NO,34,2645,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,155.979,294.316,299.715,7,75,6,0,35,7,0,,70,2,7,,no,34,2646,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,11.959,12.922,59.56,2,62,13,0,35,7,0,,73,2,5,,No,40,2647,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,51.168,0,80,8,0,31,7,1,,81,2,2,,No.,45,2648,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,193.457,0,81,5,0,27,6,0,,57,2,6,,no,39,2649,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,606.698,0,80,15,1,38,7,1,,73,2,5,,No,40,2650,HR,Female Treat,Sarah Brown,5 years,10 years
ice,35.156,98.764,104.826,3,94,4,0,29,7,1,,75,2,5,,No,40,2651,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,27.226,0,60,6,0,30,7,1,,71,2,5,,No.,40,2652,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,34.111,0,82,15,0,42,7,0,,61,2,7,,,34,2653,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,46.717,0,91,6,0,28,7,0,,65,2,6,,No,39,2654,HR,Female Treat,Sarah Brown,2 years,3 years
ice,12.099,49.228,50.271,12,90,8,0,30,7,1,,71,2,3,,,40,2655,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,213.599,214.93,216.8,2,88,15,0,38,7,0,,65,2,2,,No,30,2656,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.425,34.455,35.722,16,79,12,0,36,7,0,,59,1,5,,No,43,2657,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,26.278,48.645,53.978,3,81,15,0,38,7,0,,69,2,3,,lovely survey,38,2658,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,82.152,0,92,15,0,40,8,0,,60,2,5,,No,40,2659,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,34.046,128.543,131.326,10,91,7,0,28,7,0,,66,2,6,,No,37,2660,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,145.636,0,91,6,0,32,7,0,,72,2,6,,,38,2661,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,55.158,0,92,15,0,40,7,0,,77,2,1,,,41,2662,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.174,43.168,44.415,46,100,8,0,30,7,0,,69,2,5,,No,36,2663,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,155.973,0,100,10,0,37,7,0,,76,1,5,,No,40,2664,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,52.728,0,71,4,0,32,7,1,,62,2,5,,No,32,2665,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,13.002,40.542,158.804,5,65,10,0,32,7,1,,71,2,5,,No,32,2666,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,46.954,0,92,5,0,28,7,0,,49,2,6,,No,38,2667,HR,Female Treat,Sarah Brown,2 years,3 years
ice,35.83,35.83,56.008,1,81,5,0,29,7,1,,75,2,5,,no,34,2668,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,156.651,0,90,8,0,32,7,0,,54,2,5,,no,37,2669,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,19.174,0,53,5,0,26,4,0,,76,3,6,,no,40,2670,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2671,,,,,
ice,7.182,7.182,8.152,1,91,22,0,40,7,0,,76,2,5,,no,43,2672,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.685,10.615,11.365,13,66,10,0,21,7,1,,57,2,3,,No,37,2673,HR,Female Treat,Sarah Brown,2 years,3 years
ice,7,51.705,52.996,21,93,5,0,30,7,0,,60,2,4,,No,43,2674,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.054,233.177,234.303,64,81,7,0,31,7,0,,65,2,3,,No,31,2675,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.749,85.905,86.817,41,92,6,0,40,6,0,,62,2,5,,No,40,2676,HR,Female Treat,Sarah Brown,2 years,3 years
ice,4.394,14.1,30.852,2,81,10,0,27,7,0,,68,2,2,,No,45,2677,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,91.452,0,100,15,0,39,7,1,,50,2,7,,,37,2678,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,34.167,0,69,4,0,27,7,1,,74,8,5,,No,40,2679,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.234,6.199,6.605,8,80,12,0,45,7,1,,71,2,5,,No,34,2680,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2681,,,,,
ice,0,0,50.607,0,91,10,0,35,8,1,,61,2,3,,"
no",40,2682,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,76.589,76.589,81.358,1,100,6,0,30,7,1,,70,2,3,,No,31,2683,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,159.408,0,82,14,0,35,7,1,,45,2,2,,No,30,2684,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,59.108,0,81,15,0,44,7,0,,53,2,2,,No,43,2685,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,71.315,0,91,15,0,35,7,0,,67,2,6,,no,30,2686,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,65.313,65.313,66.671,1,100,15,1,37,8,1,,69,2,5,,No,34,2687,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,1661.042,0,80,5,0,28,7,1,,67,2,5,,No,42,2688,HR,Female Treat,Sarah Brown,2 years,3 years
ice,41.719,103.921,104.895,3,97,5,0,34,7,0,,65,1,6,,,38,2689,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.75,18.016,19.564,16,77,10,0,32,7,0,,76,2,5,,No,38,2690,HR,Female Treat,Sarah Brown,5 years,10 years
ice,7.554,21.66,28.284,2,62,5,0,27,7,1,,75,2,2,,No,28,2691,HR,Female Treat,Sarah Brown,2 years,3 years
ice,12.077,25.289,49.691,2,100,15,0,34,7,0,,70,2,3,,No,37,2692,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,283.585,0,100,4,0,28,7,1,,70,2,5,,No,30,2693,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.431,77.034,77.427,33,84,5,0,28,7,0,,75,2,5,,,38,2694,HR,Female Treat,Sarah Brown,5 years,10 years
ice,3.583,26.489,43.422,3,80,15,0,36,7,0,,66,2,5,,No,32,2695,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.801,50.121,51.629,39,100,15,0,40,8,0,,70,2,3,,No.,36,2696,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,117.684,0,95,5,0,29,7,0,,64,2,5,,No.,34,2697,HR,Female Treat,Sarah Brown,2 years,3 years
ice,36.369,36.369,122.934,1,85,14,0,35,7,0,,77,2,6,,No,37,2698,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,11.712,0,72,5,0,26,7,0,,74,2,6,,no,38,2699,HR,Female Treat,Sarah Brown,2 years,3 years
ice,8.839,68.608,69.795,3,66,5,0,28,7,0,,64,2,5,,No,37,2700,HR,Female Treat,Sarah Brown,2 years,3 years
ice,3.735,133.107,133.85,48,75,8,99,45,8,0,,78,2,5,,,32,2701,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,5.728,60.127,67.502,15,90,10,0,32,7,0,,70,2,3,,,38,2702,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,60.529,0,75,6,0,35,7,0,,77,2,5,,no,38,2703,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,21.097,0,91,15,0,40,7,1,,56,2,2,,,28,2704,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,91.961,91.961,92.687,1,100,10,0,35,7,0,,82,3,3,,,41,2705,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.034,280.336,281.497,89,17,16,0,34,7,0,,74,2,6,,No,40,2706,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,157.237,157.237,158.87,1,91,15,0,36,7,0,,65,2,7,,No,40,2707,HR,Female Treat,Sarah Brown,5 years,10 years
ice,118.894,118.894,120.532,1,100,5,0,30,7,1,,60,2,5,,No,28,2708,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,52.979,0,60,7,0,30,7,1,,48,2,5,,No,34,2709,HR,Female Treat,Sarah Brown,5 years,10 years
ice,131.374,160.614,161.71,5,100,15,0,36,7,0,,65,2,6,,No,40,2710,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,112.015,0,71,6,0,38,7,0,,75,2,5,,No,38,2711,HR,Female Treat,Sarah Brown,2 years,3 years
ice,102.474,102.474,104.915,1,80,5,0,30,7,0,,76,2,6,,No,38,2712,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.175,46.634,48.947,30,90,14,0,34,7,0,,75,2,3,,,40,2713,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,2.987,19.213,19.986,18,96,5,0,28,7,0,,62,2,7,,No ,38,2714,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.015,10.863,34.039,6,69,20,1,43,7,1,,58,2,3,,,34,2715,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2716,,,,,
ice,0,0,202.5,0,94,5,0,28,7,0,,68,2,5,,no,43,2717,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,118.476,0,65,3,0,30,7,0,,77,2,6,,no,37,2718,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,35.343,0,62,4,0,26,7,1,,74,2,6,,No,45,2719,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,1.393,62.175,64.605,34,78,5,0,37,7,0,,69,2,3,,No,29,2720,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,166.591,0,83,8,0,40,7,0,,77,2,5,,No,39,2721,HR,Female Treat,Sarah Brown,5 years,10 years
ice,57.804,97.506,114.048,3,84,8,0,35,7,0,,52,2,5,,,37,2722,HR,Female Treat,Sarah Brown,2 years,3 years
ice,100.951,201.969,210.447,15,80,10,99,36,7,0,,38,2,6,,No,39,2723,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,26.439,0,100,10,0,35,7,1,,68,2,5,,No.,42,2724,HR,Female Treat,Sarah Brown,2 years,3 years
ice,2.148,122.142,123.508,32,40,5,0,30,7,0,,52,2,5,,Gets you thinking about assumptions made,34,2725,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,88.273,0,81,5,0,27,7,0,,63,2,3,,No,40,2726,HR,Female Treat,Sarah Brown,2 years,3 years
ice,4.373,127.914,128.768,58,100,15,0,37,7,0,,82,2,2,,No,40,2727,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,15.558,79.702,81.502,8,100,5,0,29,7,0,,44,2,5,,no,37,2728,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,13.99,53.239,54.14,10,84,15,0,35,7,1,,56,2,3,,,28,2729,HR,Female Treat,Sarah Brown,5 years,10 years
ice,39.264,39.264,112.317,1,93,5,0,30,7,0,,80,5,2,,no,43,2730,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,117.644,0,100,12,0,35,7,0,,65,2,2,,No,38,2731,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,44.778,44.778,63.646,1,75,5,0,30,7,0,,78,2,5,,No,34,2732,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,47.47,0,76,15,0,45,7,1,,75,2,5,,no,34,2733,HR,Female Treat,Sarah Brown,5 years,10 years
ice,14.016,74.767,76.091,11,79,15,0,25,7,0,,42,2,5,,I would have liked to see a choice of do not know re ethnicity as really not able to tell from name and no other details which could identify ethnicity,38,2734,HR,Female Treat,Sarah Brown,5 years,10 years
ice,4.909,24.663,47.442,13,80,7,0,30,7,1,,78,2,4,,No,37,2735,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,14.187,0,62,10,0,35,7,1,,63,2,6,,,33,2736,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,105.668,0,79,5,0,34,7,1,,70,2,2,,No,43,2737,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,16.842,0,80,4,0,30,7,1,,71,2,5,,No,33,2738,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.143,50.333,52.07,17,100,7,0,33,7,0,,73,2,4,,no,31,2739,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,75.154,0,90,5,0,27,7,0,,68,2,3,,No,43,2740,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.119,36.284,37.165,26,100,15,0,40,7,0,,70,2,5,,No,37,2741,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2742,,,,,
ice,7.927,52.083,54.249,16,89,4,0,28,7,1,,63,3,5,,No,34,2743,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,69.893,69.893,76.251,1,100,7,0,31,7,0,,60,2,5,,,41,2744,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2745,,,,,
ice,0,0,109.243,0,80,5,0,26,7,1,,66,2,6,,No,28,2746,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2747,,,,,
ice,0,0,48.684,0,80,14,0,35,7,1,,76,2,5,,No,33,2748,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,38.1,38.1,97.4,1,91,5,0,27,7,0,,63,1,6,,no,40,2749,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,48.088,0,100,15,0,38,7,1,,53,2,4,,No,33,2750,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,120.463,0,100,14,0,35,7,0,,70,2,5,,no,37,2751,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.594,111.578,112.474,47,59,2,1,35,7,0,,74,5,6,,No,38,2752,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,87.957,0,96,15,0,36,7,1,,54,2,5,,,32,2753,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,34.178,0,83,7.5,0,38,8,0,,71,2,5,,No,37,2754,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2755,,,,,
ice,60.79,107.76,109.409,2,92,10,0,29,7,1,,60,2,5,,no,36,2756,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.413,16,18.646,16,80,10,0,30,7,0,,71,2,5,,,34,2757,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.946,47.269,51.075,27,90,8,0,35,7,0,,76,2,5,,No,33,2758,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,25.511,98.873,107.543,5,83,9,0,36,7,0,,66,2,5,,no,34,2759,HR,Female Treat,Sarah Brown,5 years,10 years
ice,78.145,174.326,175.341,10,81,15,0,30,7,1,,43,2,5,,No,34,2760,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.925,9.802,10.491,6,81,4,0,30,6,0,,70,2,3,,no,32,2761,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.471,133.718,138.752,24,100,5,0,32,7,0,,52,2,5,,No,40,2762,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.901,29.71,30.481,22,84,10,0,33,7,1,,69,2,999,,No,32,2763,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2764,,,,,
ice,103.193,147.983,149.251,14,80,5,0,27,7,1,,71,2,6,,No,42,2765,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2766,,,,,
ice,238.968,238.968,298.198,1,100,7,0,31,7,1,,71,2,5,,No,37,2767,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.189,1.189,109.911,1,92,10,0,40,7,1,,60,2,2,,No,32,2768,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,70.936,0,100,12,0,33,7,1,,74,2,3,,No,31,2769,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,14.662,14.662,26.091,1,95,15,0,36,7,1,,63,2,3,,No,42,2770,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.673,45.264,47.008,4,98,5,0,28,7,0,,68,2,5,,,37,2771,HR,Female Treat,Sarah Brown,2 years,3 years
ice,23.775,24.587,24.843,2,70,15,0,40,7,0,,68,2,6,,,28,2772,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,83.747,0,82,5,0,33,8,1,,47,2,5,,,41,2773,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,42.853,0,100,10,0,33,4,0,,78,2,5,,no,37,2774,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,4.7,0,73,6,0,35,7,0,,75,2,6,,,38,2775,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,6.506,36.577,42.055,3,91,5,0,30,7,0,,67,2,5,,no,38,2776,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2777,,,,,
ice,3.051,43.2,44.55,18,76,10,0,30,7,0,,69,3,5,,No,38,2778,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
Ice,,,,,,,,,,,,,,,,,,2779,,,,,
ice,0,0,30.228,0,73,15,0,32,7,0,,77,2,6,,,36,2780,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2781,,,,,
ice,2.511,102.485,103.337,49,100,5,0,30,7,0,,69,2,3,,,32,2782,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,124.504,0,85,15,0,40,7,0,,58,2,6,,,39,2783,HR,Female Treat,Sarah Brown,5 years,10 years
ice,1.656,20.176,21.262,11,80,3,1,24,7,1,,76,1,5,,No,44,2784,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,32.594,0,63,5,0,25,7,1,,62,2,5,,No,32,2785,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,83.023,0,81,4,0,26,4,1,,76,2,8,completed A levels,No,40,2786,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,4.074,43.981,45.543,28,100,15,0,32,7,1,,68,2,5,,No,44,2787,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,281.223,0,90,5,0,29,7,0,,74,2,6,,No,42,2788,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,129.132,0,80,5,0,32,7,0,,50,2,5,,,38,2789,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,39.651,0,80,6,0,28,7,1,,83,2,2,,No,40,2790,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,15.412,31.849,35.969,2,90,14,0,37,7,1,,53,2,8,Level 7 Diploma,No,34,2791,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,4.453,34.335,64.404,8,91,12,0,30,7,0,,75,2,6,,No,42,2792,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,118.083,0,70,7,0,33,7,1,,36,2,2,,No,38,2793,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,5.035,0,100,9,0,35,7,0,,72,3,6,,No,41,2794,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,54.314,0,88,15,0,36,7,1,,54,2,3,,No,31,2795,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.05,8.261,10.534,2,60,2,0,35,7,1,,77,2,5,,no,34,2796,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,2.562,11.766,21.786,8,92,5,0,35,6,1,,53,2,2,,no,42,2797,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,29.846,0,100,15,0,39,7,0,,54,2,5,,No,41,2798,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,46.242,0,70,5,0,25,7,0,,77,2,3,,No.,43,2799,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,117.613,0,87,5,0,37,7,0,,66,2,5,,No.,37,2800,HR,Female Treat,Sarah Brown,2 years,3 years
ice,0,0,117.008,0,80,5,0,32,7,1,,66,2,6,,No.,36,2801,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
Ice,,,,,,,,,,,,,,,,,,2802,,,,,
Ice,,,,,,,,,,,,,,,,,,2803,,,,,
ice,5.535,190.721,191.187,24,74,8,0,38,7,0,,73,2,6,,No,37,2804,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,6.613,0,49,4,0,39,6,0,,64,5,6,,no,33,2805,HR,Female Treat,Sarah Brown,2 years,3 years
ice,1.744,183.789,186.046,54,100,15,0,35,7,0,,66,2,3,,No,36,2806,HR,Female Treat,Sarah Brown,5 years,10 years
ice,2.258,105.293,106.381,35,100,6,0,36,7,1,,76,2,2,,No,28,2807,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.714,82.633,89.47,27,65,12,0,33,7,0,,77,2,5,,no,34,2808,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,32.059,0,100,11,0,45,7,0,,70,2,5,,no,43,2809,HR,Female Treat,Sarah Brown,5 years,10 years
ice,31.719,148.925,151.395,39,100,4,0,36,7,1,,66,5,6,,,34,2810,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2811,,,,,
ice,20.108,41.708,42.455,2,79,10,0,35,7,1,,52,2,5,,No,34,2812,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,83.458,0,81,6,0,36,7,0,,73,2,5,,No,32,2813,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,13.545,15.738,24.482,3,100,4,0,35,7,0,,71,2,5,,No,37,2814,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,95.11,0,81,5,0,24,7,0,,66,2,6,,No,37,2815,HR,Female Treat,Sarah Brown,2 years,3 years
ice,113.981,114.25,282.979,2,100,4,0,28,7,1,,69,2,5,,No.,40,2816,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,9.236,9.236,23.093,1,91,15,0,40,7,0,,79,2,5,,No,37,2817,HR,Female Treat,Sarah Brown,5 years,10 years
Ice,,,,,,,,,,,,,,,,,,2818,,,,,
ice,0,0,154.023,0,80,15,0,29,7,0,,77,2,8,A-levels,no,43,2819,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,1.661,31.905,32.676,7,91,4,0,35,7,1,,71,2,6,,No,28,2820,HR,Female Treat,Sarah Brown,2 years,3 years
Ice,,,,,,,,,,,,,,,,,,2821,,,,,
ice,0,0,69.331,0,100,5,0,27,7,0,,69,2,4,,No.,40,2822,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,4.054,0,90,7,0,30,7,1,,69,2,5,,No,42,2823,HR,Female Treat,Sarah Brown,2 years,3 years
ice,19.936,81.013,81.993,3,85,14,0,35,7,0,,68,2,5,,,41,2824,HR,Female Treat,Sarah Brown,5 years,10 years
ice,58.202,88.714,104.529,2,100,15,0,35,7,0,,61,2,3,,no,32,2825,HR,Female Normal,Sarah Brown,Jan 2016 - Present,Jan 2006 - Jan 2016
ice,0,0,18.475,0,91,8,0,28,7,0,,76,2,3,,No,39,2826,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,158.992,0,60,5,0,30,7,1,,71,2,5,,No,41,2827,HR,Female Treat,Sarah Brown,2 years,3 years
ice,30.54,94.592,96.827,31,29,2,0,25,7,0,,74,2,6,,No.,39,2828,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
ice,0,0,99.186,0,90,15,0,35,7,0,,73,2,6,,No,34,2829,HR,Female Treat,Sarah Brown,5 years,10 years
ice,0,0,103.901,0,81,5,0,40,7,0,,74,8,6,,,37,2830,HR,Female Normal,Sarah Brown,Jan 2019 - Present,Jan 2016 - Jan 2019
